Establishment_id,Name,Category,Inspection_date,Inspection_results,City,State,Zip,Address_line_1,Address_line_2,Food_from_approved_source,Food_protected_from_contamination,Ill_workers_restricted,Proper_hand_washing,Cooling_time_and_temperature,Cold_holding_temperature,Hot_holding_temperature,Cooking_time_and_temperature,Reheating_time_and_temperature,Hot_and_cold_running_water_provided,Proper_sewage_disposal,No_bare_hand_contact,Adequate_hand_washing_facilities,Rodent_and_insects,Food_contact_surfaces_and_equipment,Inspection_type,Owner,Type,Location
51,APPLEBEE'S,Full Service,7/20/2016 0:00,Facility Closed,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Re-inspection,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,7/14/2017 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,12/1/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Single Foodborne Illness,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,4/8/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Food Complaint,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,11/27/2018 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,1/15/2014 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,11/20/2018 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,7/17/2017 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,10/10/2013 0:00,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,10/7/2015 0:00,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,2/9/2012 0:00,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,10/15/2012 0:00,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,7/8/2016 0:00,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Food Complaint,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,5/5/2015 0:00,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,9/2/2016 0:00,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,1/15/2014 0:00,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,9/18/2014 0:00,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
51,APPLEBEE'S,Full Service,12/22/2015 0:00,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286)
329,CHIPOTLE MEXICAN GRILL 1786,Fast Food - Chain,7/28/2021 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,10250 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,TERRY KELLER,Food Establishments,POINT (-76.924414 39.022738)
324,CHIPOTLE MEXICAN GRILL 105,Fast Food - Chain,10/15/2021 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7332 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,TERRY KELLER,Food Establishments,POINT (-76.937981 38.980099)
324,CHIPOTLE MEXICAN GRILL 105,Fast Food - Chain,6/15/2021 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,7332 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,TERRY KELLER,Food Establishments,POINT (-76.937981 38.980099)
2155,RITA'S COLLEGE PARK,Ice Cream,4/23/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,9/28/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,3/28/2019 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,6/23/2021 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,9/30/2019 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,9/20/2017 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,6/17/2016 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,4/4/2019 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,3/21/2017 0:00,------,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,3/8/2013 0:00,------,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,4/14/2015 0:00,------,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,8/1/2014 0:00,------,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2155,RITA'S COLLEGE PARK,Ice Cream,6/3/2016 0:00,------,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785)
2274,SMOOTHIE KING 168,Carry-out,12/21/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
2274,SMOOTHIE KING 168,Carry-out,3/23/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Monitoring,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
2274,SMOOTHIE KING 168,Carry-out,12/21/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
2274,SMOOTHIE KING 168,Carry-out,8/19/2014 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
2274,SMOOTHIE KING 168,Carry-out,7/8/2019 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
2274,SMOOTHIE KING 168,Carry-out,7/20/2017 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
2274,SMOOTHIE KING 168,Carry-out,1/9/2013 0:00,------,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
2274,SMOOTHIE KING 168,Carry-out,11/28/2011 0:00,------,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
2274,SMOOTHIE KING 168,Carry-out,5/8/2015 0:00,------,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,N/A,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
2274,SMOOTHIE KING 168,Carry-out,5/8/2015 0:00,------,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
2274,SMOOTHIE KING 168,Carry-out,12/23/2015 0:00,------,COLLEGE PARK,MD,20740,7403 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,Thomas Hughes,Food Establishments,POINT (-76.937833 38.980863)
880,LEDO RESTAURANT,Full Service,6/2/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,5/26/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,9/30/2014 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,8/23/2018 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,7/5/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Re-inspection,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,7/23/2019 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Food Complaint,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,8/26/2019 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Re-inspection,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,9/10/2019 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,9/19/2016 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,9/12/2018 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,9/27/2019 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,11/4/2011 0:00,------,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,9/2/2016 0:00,------,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Food Complaint,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,1/9/2013 0:00,------,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,1/28/2013 0:00,------,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,5/2/2017 0:00,------,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
880,LEDO RESTAURANT,Full Service,7/27/2016 0:00,------,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705)
8438,CVS PHARMACY 10168,Convenience Store,6/4/2021 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,8319 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Thomas Moffatt,Food Establishments,POINT (-76.932904 38.993159)
8438,CVS PHARMACY 10168,Convenience Store,6/13/2019 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,8319 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Thomas Moffatt,Food Establishments,POINT (-76.932904 38.993159)
2857,SMILE HERB SHOP,Specialty Store,6/28/2021 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,4908 BERWYN RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,TOM WOLFE,Food Establishments,POINT (-76.927046 38.994991)
2857,SMILE HERB SHOP,Grocery Store,4/23/2018 0:00,Compliant - No Health Risk,COLLEGE PARK,MD,20740,4908 BERWYN RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,TOM WOLFE,Food Establishments,POINT (-76.927046 38.994991)
2857,SMILE HERB SHOP,Grocery Store,10/2/2015 0:00,------,COLLEGE PARK,MD,20740,4908 BERWYN RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,TOM WOLFE,Food Establishments,POINT (-76.927046 38.994991)
